ID	Value
HAD451	Among\IN different\JJ fruits\NNS in\IN the\DT world\NN ,\, the\DT total\JJ participation\NN of\IN India\NNP in\IN the\DT production\NN of\IN banana\NN is\VBZ 29\CD percent\NN ,\, mangoes\NNS is\VBZ 46\CD percent\NN and\CC papaya\NN is\VBZ 30\CD percent\NN .\.
HAD452	Indian\JJ food\NN is\VBZ considered\VBN to\TO be\VB the\DT most\RBS tastier\JJR and\CC healthier\RBR of\IN all\DT .\.
HAD453	While\IN at\IN one\CD place\NN the\DT spices\NNS used\VBN in\IN our\PRP$ food\NN enhance\VB the\DT flavor\NN at\IN other\JJ place\NN they\PRP are\VBP also\RB famous\JJ for\IN their\PRP$ medicinal\JJ values\NNS .\.
HAD454	South\NNP India\NNP especially\RB Kerala\NNP is\VBZ known\VBN for\IN its\PRP$ mines\NNS of\IN spices\NNS .\.
HAD455	Its\PRP$ climate\NN and\CC environment\NN is\VBZ favorable\JJ for\IN coconuts\NNS and\CC cashew-nuts\NNS along\IN with\IN spices\NNS .\.
HAD456	India\NNP exports\VBZ spices\NNS to\TO almost\RB 140\CD countries\NNS of\IN the\DT world\NN .\.
HAD457	The\DT major\JJ spice\NN grown\VBN here\RB are\VBP -\: cloves\NNS ,\, black\JJ pepper\NN ,\, turmeric\NN ,\, cinnamon\NN ,\, green\JJ and\CC black\JJ cardamom\NN ,\, mace\NN ,\, chillies\NNS etc\FW .\.
HAD458	Clove\NNP is\VBZ matchless\JJ among\IN Indian\JJ spices\NNS .\.
HAD459	This\DT spice\NN has\VBZ uzinol\NN which\WDT is\VBZ protuberance\NN free\JJ .\.
HAD460	Cloves\NNS are\VBP helpful\JJ in\IN combating\VBG diseases\NNS like\IN heart\NN ailments\NNS ,\, cancer\NN and\CC arthritis\NN .\.
HAD461	Cinnamon\NN is\VBZ the\DT bark\NN of\IN a\DT tree\NN which\WDT is\VBZ very\RB tough\JJ and\CC light\JJ brown\JJ colored\VBN .\.
HAD462	Like\IN cloves\NNS it\PRP also\RB has\VBZ the\DT capacity\NN to\TO fight\VB various\JJ diseases\NNS .\.
HAD463	Eating\NNP half\PDT a\DT teaspoon\NN of\IN cinnamon\NN powder\NN everyday\JJ cures\NNS diabetes\NN .\.
HAD464	Recently\RB polyphenol\NNS are\VBP found\VBN in\IN this\DT which\WDT are\VBP anti-oxidants\JJ .\.
HAD465	Therefore\RB cinnamon\NN also\RB cures\NNS heart\NN diseases\NNS .\.
HAD466	Cardamom\NNP are\VBP of\IN two\CD types\NNS ,\, small\JJ and\CC big\JJ .\.
HAD467	Cardamom\NNP helps\VBZ in\IN digesting\VBG food\NN .\.
HAD468	While\IN it\PRP makes\VBZ the\DT food\NN tastier\JJR ,\, its\PRP$ production\NN can\MD also\RB fetch\VB more\JJR profits\NNS .\.
HAD469	Red\JJ chilies\NNS are\VBP the\DT integral\JJ part\NN of\IN Indian\JJ food\NN .\.
HAD470	Along\IN with\IN taste\NN it\PRP also\RB provides\VBZ color\NN to\TO the\DT food\NN .\.
HAD471	Like\IN the\DT rest\NN of\IN the\DT spices\NNS red\JJ chillies\NNS also\RB have\VBP antiseptic\JJ and\CC anti\JJ cancerous\JJ values\NNS .\.
HAD472	About\IN two\CD lakh\NN thousand\CD tonnes\NNS of\IN whole\JJ and\CC powdered\JJ chillies\NNS were\VBD exported\VBN from\IN India\NNP .\.
HAD473	Its\PRP$ value\NN in\IN rupees\NNS is\VBZ 1292\CD crore\NN rupees\NNS .\.
HAD474	The\DT traditional\JJ buyers\NNS of\IN Indian\JJ red\JJ chilies\NNS are\VBP Malaysia\NNP ,\, Srilanka\NNP ,\, Bangladesh\NNP and\CC Indonesia\NNP .\.
HAD475	Turmeric\NNP is\VBZ the\DT most\RBS significant\JJ spice\NN of\IN India\NNP if\IN one\CD looks\VBZ from\IN the\DT perspective\NN of\IN medicinal\JJ value\NN .\.
HAD476	A\DT compound\NN named\VBN ``\`` Karkumin\NNP ``\`` present\JJ in\IN turmeric\NN provides\VBZ it\PRP yellow\JJ color\NN and\CC medicinal\JJ value\NN .\.
HAD477	Using\VBG turmeric\NN in\IN the\DT diet\NN can\MD combat\VB horrific\JJ diseases\NNS like\IN cancer\NN .\.
HAD478	Eating\NNP the\DT vegetable\NN made\VBN from\IN the\DT stems\NNS of\IN raw\JJ turmeric\NN is\VBZ defensive\JJ against\IN arthritis\NNS .\.
HAD479	Along\IN with\IN medicinal\JJ value\NN turmeric\NN is\VBZ also\RB useful\JJ in\IN beauty\NN and\CC cosmetics\NNS .\.
HAD480	It\PRP is\VBZ useful\JJ in\IN making\VBG the\DT skin\NN bacteria\NNS free\JJ and\CC at\IN the\DT same\JJ time\NN it\PRP also\RB makes\VBZ the\DT skin\NN radiant\JJ .\.
HAD481	It\PRP is\VBZ because\IN of\IN these\DT properties\NNS that\IN there\EX is\VBZ more\JJR demand\NN of\IN turmeric\NN in\IN the\DT world\NN .\.
HAD482	It\PRP is\VBZ known\VBN through\IN the\DT fresh\JJ figures\NNS that\IN India\NNP is\VBZ the\DT largest\JJS exporter\NN of\IN turmeric\NN in\IN the\DT world\NN .\.
HAD483	Black\NNP pepper\NN has\VBZ a\DT specific\JJ identity\NN among\IN spices\NNS .\.
HAD484	It\PRP is\VBZ black\JJ ,\, small\JJ and\CC grain\NN like\IN in\IN appearance\NN .\.
HAD485	Apart\RB from\IN being\VBG used\VBN in\IN food\NN ,\, black\JJ pepper\NN is\VBZ also\RB used\VBN in\IN ayurvedic\JJ medicines\NNS .\.
HAD486	Along\IN with\IN these\DT spices\NNS there\EX is\VBZ also\RB great\JJ demand\NN for\IN the\DT seeds\NNS .\.
HAD487	Whole\JJ coriander\NN ,\, coriander\NN powder\NN ,\, fennel\NN and\CC cumin\NN seeds\NNS are\VBP major\JJ spices\NNS among\IN these\DT seed\NN spices\NNS .\.
HAD488	Fenugreek\NN seeds\NNS are\VBP very\RB useful\JJ because\IN of\IN their\PRP$ medicinal\JJ value\NN .\.
HAD489	Coriander\NNP has\VBZ the\DT quality\NN of\IN digesting\VBG food\NN .\.
HAD490	Mint\NNP is\VBZ also\RB very\RB useful\JJ from\IN this\DT point\NN of\IN view\NN .\.
HAD491	Hence\RB taking\VBG coriander\NN and\CC mint\NN sauce\NN with\IN food\NN helps\VBZ in\IN keeping\VBG the\DT digestive\JJ system\NN well\RB .\.
HAD492	Like\IN the\DT rest\NN of\IN the\DT spices\NNS coriander\NN and\CC mint\NN also\RB work\VBP as\IN anti-oxidants\NNS .\.
HAD493	According\VBG to\TO the\DT recent\JJ research\NN done\VBN coriander\NN is\VBZ found\VBN to\TO have\VB the\DT value\NN of\IN reducing\VBG bad\JJ cholesterol\NN .\.
HAD494	Ginger\NN is\VBZ also\RB matchless\JJ among\IN the\DT spices\NNS which\WDT keep\VBP the\DT digestive\JJ system\NN intact\JJ .\.
HAD495	Like\IN turmeric\NN ginger\NN is\VBZ also\RB anodyne\JJ and\CC anti\JJ protuberant\JJ .\.
HAD496	Recently\RB ginger\NN is\VBZ found\VBN to\TO have\VB anti\JJ cancerous\JJ values\NNS .\.
HAD497	Because\IN of\IN these\DT qualities\NNS of\IN ginger\NN ,\, its\PRP$ export\NN is\VBZ incessantly\RB increasing\VBG from\IN India\NNP .\.
HAD498	Chewing\VBG one\CD or\CC two\CD buds\NNS of\IN garlic\NN everyday\JJ with\IN water\NN helps\VBZ to\TO stay\VB away\RB from\IN heart\NN diseases\NNS .\.
HAD499	The\DT pungent\JJ smell\NN in\IN garlic\NN is\VBZ due\JJ to\TO the\DT presence\NN of\IN Ellison\NNP .\.
HAD500	The\DT medicinal\JJ values\NNS of\IN garlic\NN is\VBZ because\IN of\IN the\DT sulphur\NN present\JJ in\IN it\PRP .\.
HAD501	It\PRP is\VBZ also\RB an\DT anti-oxidant\JJ and\CC it\PRP stops\VBZ the\DT clotting\NN of\IN arteries\NNS .\.
HAD502	Garlic\NNP is\VBZ effective\JJ in\IN cold-cough\NN and\CC it\PRP is\VBZ an\DT antibacterial\JJ protecting\VBG the\DT skin\NN from\IN fungal\JJ infections\NNS .\.
HAD503	Apple\NNP occupies\VBZ the\DT major\JJ position\NN among\IN the\DT fruits\NNS grown\VBN in\IN temperate\JJ climate\NN .\.
HAD504	Apple\NNP is\VBZ also\RB the\DT main\JJ course\NN of\IN people\NNS in\IN many\JJ countries\NNS .\.
HAD505	Due\JJ to\TO lack\NN of\IN production\NN for\IN many\JJ years\NNS it\PRP was\VBD thought\VBN to\TO be\VB the\DT fruit\NN of\IN only\RB the\DT rich\NN .\.
HAD506	Among\IN the\DT fruits\NNS grown\VBN in\IN temperate\JJ climate\NN in\IN India\NNP ,\, apple\NN has\VBZ almost\RB 75\CD percent\NN of\IN the\DT share\NN .\.
HAD507	In\IN India\NNP it\PRP is\VBZ primarily\RB grown\VBN in\IN Himachal\NNP Pradesh\NNP ,\, Jammu\NNP &\CC Kashmir\NNP ,\, Uttarakhand\NNP and\CC some\DT parts\NNS of\IN northeastern\JJ states\NNS such\JJ as\IN Arunachal\NNP Pradesha\NNP ,\, Meghalaya\NNP and\CC Manipur\NNP .\.
HAD508	According\VBG to\TO the\DT figures\NNS ,\, there\EX is\VBZ 35-40\CD percent\NN damage\NN in\IN apples\NNS after\IN harvesting\VBG and\CC the\DT major\JJ role\NN is\VBZ of\IN the\DT post\NN harvesting\VBG diseases\NNS .\.
HAD509	The\DT fruits\NNS should\MD be\VB protected\VBN from\IN any\DT kind\NN of\IN cut\NN while\IN harvesting\VBG .\.
HAD510	The\DT plucking\NN of\IN fruits\NNS shall\MD be\VB done\VBN at\IN complete\JJ maturity\NN .\.
HAD511	In\IN order\NN to\TO decrease\VB the\DT temperature\NN of\IN the\DT fruits\NNS after\IN plucking\VBG ,\, pre-cooling\NN should\MD be\VB done\VBN so\RB as\IN to\TO decrease\VB the\DT breathing\NN rate\NN of\IN fruits\NNS .\.
HAD512	After\IN plucking\VBG of\IN fruits\NNS ,\, during\IN packing\NN ,\, transportation\NN ,\, storage\NN and\CC marketing\NN (\( they\PRP )\) should\MD be\VB up\RB kept\VBN properly\RB .\.
HAD513	The\DT fruits\NNS should\MD be\VB pruned\VBN and\CC the\DT damaged\VBN fruits\NNS should\MD be\VB immediately\RB removed\VBN after\IN plucking\VBG .\.
HAD514	After\IN washing\VBG the\DT containers\NNS used\VBN for\IN packing\VBG fruits\NNS should\MD be\VB properly\RB cleaned\VBN .\.
HAD515	The\DT place\NN where\WRB packaging\NN is\VBZ to\TO be\VB done\VBN shall\MD also\RB be\VB clean\JJ .\.
HAD516	Generally\RB big\JJ fruits\NNS are\VBP more\RBR prone\JJ to\TO diseases\NNS while\IN storage\NN .\.
HAD517	Therefore\RB as\RB far\RB as\IN possible\JJ ,\, the\DT storage\NN of\IN apples\NNS shall\MD be\VB done\VBN in\IN short\JJ term\NN only\RB .\.
HAD518	To\TO control\VB the\DT pathogens\NNS after\IN plucking\VBG the\DT fruits\NNS ,\, the\DT biological\JJ control\NN method\NN is\VBZ becoming\VBG popular\JJ everyday\JJ .\.
HAD519	In\IN order\NN to\TO control\VB the\DT pathogens\NNS in\IN this\DT method\NN ,\, some\DT organism\NN especially\RB microorganisms\NNS are\VBP used\VBN .\.
HAD520	Vanilla\NN is\VBZ totally\RB a\DT warm\JJ climate\NN plant\NN and\CC grows\VBZ in\IN warm\JJ and\CC humid\JJ environment\NN 1,000\CD to\TO 1500\CD meters\NNS above\IN the\DT sea\NN level\NN .\.
HAD521	For\IN its\PRP$ overall\JJ growth\NN approximately\RB 1500\CD to\TO 3000\CD mm\JJ average\JJ rainfall\NN and\CC 210-350\CD Celsius\NNP temperature\NN is\VBZ required\VBN .\.
HAD522	Since\IN vanilla\NN is\VBZ a\DT creeper\NN it\PRP needs\VBZ support\NN and\CC 50\CD percent\NN shade\NN for\IN growth\NN .\.
HAD523	Its\PRP$ extra\JJ plants\NNS can\MD also\RB be\VB given\VBN the\DT support\NN of\IN sticks\NNS in\IN initial\JJ stages\NNS .\.
HAD524	According\VBG to\TO the\DT estimates\NNS ,\, approximately\RB 1600\CD to\TO 2000\CD plants\NNS can\MD be\VB planted\VBN in\IN one\CD hectare\NN area\NN .\.
HAD525	The\DT appropriate\JJ time\NN for\IN vanilla\NN plantation\NN in\IN India\NNP is\VBZ between\IN August-September\NNP ,\, because\IN the\DT velocity\NN of\IN south-western\JJ monsoon\NN is\VBZ less\JJR during\IN this\DT time\NN .\.
HAD526	Vanilla\NN can\MD be\VB grown\VBN separately\RB or\CC with\IN some\DT other\JJ crops\NNS like\IN coconut\NN ,\, nut\NN ,\, coffee\NN ,\, or\CC rubber\NN .\.
HAD527	Vanilla\NN creepers\NNS require\VBP regular\JJ irrigation\NN for\IN good\JJ growth\NN .\.
HAD528	During\IN summers\NNS ,\, irrigation\NN should\MD be\VB done\VBN at\IN the\DT interval\NN of\IN 2\CD to\TO 3\CD days\NNS for\IN 2-3\CD years\NNS from\IN the\DT time\NN of\IN sowing\NN .\.
HAD529	To\TO provide\VB ample\JJ light\NN and\CC air\NN to\TO the\DT vanilla\NN plants\NNS and\CC to\TO lessen\VB the\DT competition\NN for\IN nutrients\NNS regular\JJ pruning\NN is\VBZ essential\JJ .\.
HAD530	Generally\RB ,\, yellow\JJ ,\, weak\JJ and\CC old\JJ creepers\NNS are\VBP kept\VBN aside\RB by\IN pruning\NN .\.
HAD531	Vanilla\NN needs\VBZ approximately\RB 5\CD percent\NN shade\NN to\TO grow\VB .\.
HAD532	Generally\RB the\DT flowering\NN of\IN vanilla\NN begins\VBZ after\IN the\DT third\JJ year\NN of\IN plantation\NN and\CC the\DT produce\NN is\VBZ maximum\JJ in\IN the\DT 7th\JJ and\CC 8th\JJ year\NN of\IN sowing\NN .\.
HAD533	Its\PRP$ flowering\NN phase\NN is\VBZ generally\RB from\IN December\NNP to\TO April\NNP and\CC the\DT effect\NN of\IN height\NN is\VBZ on\IN flowering\VBG .\.
HAD534	Vanilla\NN has\VBZ the\DT following\JJ three\CD major\JJ factors\NNS that\WDT affect\VBP flowering\NN .\.
HAD535	The\DT irrigation\NN should\MD be\VB stopped\VBN after\IN north-eastern\JJ monsoons\NNS that\WDT is\VBZ when\WRB the\DT flowers\NNS are\VBP ready\JJ for\IN flowering\VBG .\.
HAD536	The\DT front\JJ part\NN of\IN the\DT vines\NNS should\MD be\VB cut\VBN and\CC the\DT older\JJR creepers\NNS should\MD be\VB separated\VBN by\IN pruning\NN which\WDT had\VBD buds\NNS the\DT last\JJ year\NN .\.
HAD537	The\DT shade\NN should\MD be\VB removed\VBN for\IN sometime\RB so\RB that\IN the\DT creepers\NNS get\VBP ample\JJ amount\NN of\IN Sun\NNP rays\NNS .\.
HAD538	The\DT Vanilla\NNP bud\NN is\VBZ the\DT main\JJ source\NN of\IN vanilla\NN essence\NN .\.
HAD539	It\PRP is\VBZ extremely\RB essential\JJ to\TO collect\VB the\DT buds\NNS at\IN right\JJ age\NN and\CC enhance\VB them\PRP carefully\RB using\VBG appropriate\JJ method\NN so\RB as\IN to\TO get\VB the\DT right\JJ fragrance\NN of\IN vanilla\NN .\.
HAD540	Generally\RB it\PRP takes\VBZ 8-9\CD months\NNS for\IN a\DT flower\NN to\TO pollinate\VB and\CC grow\VB as\IN bud\NN .\.
HAD541	The\DT appropriate\JJ time\NN to\TO store\VB the\DT fruits\NNS is\VBZ when\WRB the\DT buds\NNS are\VBP ripe\JJ and\CC they\PRP start\VBP yellowing\VBG .\.
HAD542	If\IN the\DT fruits\NNS are\VBP stored\VBN before\IN ripening\VBG ,\, the\DT quality\NN of\IN essence\NN obtained\VBN from\IN them\PRP is\VBZ not\RB good\JJ .\.
HAD543	Since\IN ancient\JJ times\NNS ,\, turmeric\NN has\VBZ been\VBN boggled\VBN in\IN the\DT social\JJ ,\, religious\JJ and\CC economic\JJ life\NN of\IN Indians\NNPS .\.
HAD544	The\DT ancient\JJ literature\NN of\IN India\NNP is\VBZ flooded\VBN with\IN the\DT different\JJ uses\NNS of\IN turmeric\NN .\.
HAD545	Turmeric\NNP was\VBD used\VBN in\IN wounds\NNS ,\, cuts\NNS ,\, cold\NN ,\, cough\NN ,\, cosmetics\NNS ,\, religious\JJ rituals\NNS ,\, witchcraft\NN etc\FW .\.
HAD546	Turmeric\NNP was\VBD believed\VBN to\TO be\VB originated\VBN in\IN south-east\JJ Asia\NNP and\CC China\NNP .\.
HAD547	East\NNP Himalaya\NNP to\TO Srilanka\NNP region\NN in\IN India\NNP is\VBZ known\VBN to\TO be\VB the\DT region\NN related\VBN to\TO the\DT origin\NN of\IN turmeric\NN .\.
HAD548	Since\IN ancient\JJ times\NNS turmeric\NN was\VBD identified\VBN as\IN yellow\NN colored\VBN and\CC bitter\JJ tasting\NN ginger\NN .\.
HAD549	The\DT mention\NN of\IN turmeric\NN reaching\VBG China\NNP was\VBD found\VBN in\IN the\DT travel\NN details\NNS of\IN Marcopolo\NNP much\RB before\IN 17th\JJ century\NN .\.
HAD550	Turmeric\NNP was\VBD used\VBN as\IN dye\NN in\IN east\JJ and\CC west\NN Africa\NNP till\IN 30th\JJ century\NN .\.
HAD551	Turmeric\NNP has\VBZ been\VBN used\VBN as\IN an\DT coloring\VBG agent\NN in\IN south\JJ Asia\NN before\IN the\DT use\NN of\IN artificial\JJ colors\NNS in\IN Europe\NNP .\.
HAD552	India\NNP has\VBZ the\DT monopoly\NN of\IN producing\VBG and\CC exporting\VBG turmeric\NN in\IN the\DT world\NN .\.
HAD553	More\JJR than\IN 60\CD percent\NN area\NN in\IN the\DT total\JJ spice\NN producing\VBG area\NN of\IN India\NNP comes\VBZ from\IN turmeric\NN .\.
HAD554	The\DT farming\NN of\IN turmeric\NN in\IN India\NNP is\VBZ done\VBN on\IN 1\CD ,\, 73\CD ,\, 900\CD hectares\NNS of\IN area\NN .\.
HAD555	Where\WRB 8.5\CD lakh\JJ tonnes\NNS of\IN produce\NN is\VBZ received\VBN every\DT year\NN .\.
HAD556	Other\JJ than\IN India\NNP the\DT major\JJ turmeric\JJ producing\NN countries\NNS are\VBP Bangladesh\NNP ,\, Srilanka\NNP ,\, Pakistan\NNP ,\, Thailand\NNP ,\, China\NNP ,\, Taiwan\NNP ,\, Haiti\NNP ,\, Jamaica\NNP and\CC Peru\NNP .\.
HAD557	Because\IN of\IN the\DT special\JJ shape\NN ,\, color\NN and\CC taste\NN of\IN the\DT species\NNS of\IN turmerics\NNS in\IN India\NNP ,\, there\EX is\VBZ great\JJ demand\NN of\IN turmerics\NNS in\IN international\JJ markets\NNS .\.
HAD558	The\DT average\JJ production\NN of\IN turmerics\NNS in\IN India\NNP is\VBZ 4,286\CD k.g.\NN per\IN hectare\NN .\.
HAD559	The\DT major\JJ turmeric\NN producing\VBG states\NNS in\IN the\DT country\NN are\VBP Andhra\NNP Pradesh\NNP ,\, Orissa\NNP ,\, Tamilnadu\NNP ,\, Assam\NNP ,\, Maharashtra\NNP and\CC Karnataka\NNP .\.
HAD560	The\DT farming\NN of\IN turmeric\NN is\VBZ also\RB done\VBN in\IN Gujarat\NNP ,\, Kerela\NNP ,\, Bihar\NNP ,\, Uttar\NNP Pradesh\NNP and\CC eastern\JJ states\NNS apart\RB from\IN these\DT states\NNS .\.
HAD561	The\DT scientific\JJ name\NN of\IN turmeric\NN is\VBZ Kurkuma\NNP Lunga\NNP .\.
HAD562	India\NNP has\VBZ 30\CD species\NNS of\IN turmeric\NN .\.
HAD563	The\DT height\NN of\IN the\DT plants\NNS are\VBP between\IN 60-90cms\NNS .\.
HAD564	The\DT underground\NN stems\VBZ of\IN the\DT plant\NN are\VBP called\VBN turmeric\JJ .\.
HAD565	The\DT stems\VBZ have\VB shining\VBG yellow\JJ color\NN and\CC a\DT peculiar\JJ flavor\NN and\CC taste\NN .\.
HAD566	The\DT stems\NNS are\VBP used\VBN as\IN turmeric\NN .\.
HAD567	The\DT flowers\NNS are\VBP white\JJ and\CC yellow\JJ colored\VBN .\.
HAD568	The\DT fruits\NNS are\VBP rare\JJ .\.
HAD569	The\DT sprouting\VBG phase\NN of\IN turmeric\NN begins\VBZ after\IN one\CD month\NN of\IN plantation\NN .\.
HAD570	Drying\VBG and\CC boiling\VBG changes\NNS the\DT color\NN of\IN turmeric\NN to\TO yellow\NN .\.
HAD571	There\EX are\VBP no\DT side-effects\NNS of\IN turmeric\NN .\.
HAD572	Turmeric\NNP is\VBZ called\VBN the\DT saffron\NN of\IN India\NNP .\.
HAD573	The\DT fresh\JJ leaves\NNS of\IN turmeric\NN is\VBZ used\VBN to\TO give\VB flavor\NN to\TO the\DT foodstuffs\NNS in\IN Indonesia\NNP .\.
HAD574	The\DT farm\NN should\MD be\VB made\VBN ready\JJ by\IN tilling\VBG the\DT farm\NN five\CD times\NNS with\IN 25\CD cm\NN depth\NN .\.
HAD575	The\DT farm\NN should\MD be\VB weed\NN free\JJ .\.
HAD576	40\CD tonne\NN cow\NN dung\NN manure\NN or\CC compost\NN should\MD be\VB mixed\VBN in\IN every\DT hectare\NN of\IN farm\NN .\.
HAD577	Tilling\NNP should\MD be\VB done\VBN after\IN Rabi\NNP crop\NN during\IN summers\NNS .\.
HAD578	Sandy\NNP and\CC loamy\JJ soil\NN with\IN good\JJ drainage\NN system\NN is\VBZ perfect\JJ for\IN turmeric\JJ farming\NN .\.
HAD579	Warm\JJ and\CC humid\JJ climate\NN is\VBZ good\JJ for\IN the\DT growth\NN and\CC development\NN of\IN turmeric\JJ plants\NNS and\CC stems\VBZ .\.
HAD580	The\DT frequency\NN of\IN irrigation\NN depends\VBZ on\IN the\DT season\NN and\CC land\NN .\.
HAD581	Heavy\JJ soil\NN requires\VBZ 15-25\CD irrigation\NN and\CC light\NN farm\NN requires\VBZ 34-40\CD irrigation\NN .\.
HAD582	Basil\NNP is\VBZ the\DT integral\JJ part\NN of\IN Indian\JJ culture\NN and\CC tradition\NN .\.
HAD583	Basil\NNP has\VBZ been\VBN found\VBN in\IN the\DT courtyard\NN of\IN Hindus\NNPS since\IN ages\NNS and\CC it\PRP is\VBZ considered\VBN to\TO be\VB holy\JJ and\CC worth\JJ worshiping\VBG from\IN the\DT perspective\NN of\IN its\PRP$ medicinal\JJ values\NNS .\.
HAD584	We\PRP all\DT know\VBP that\IN any\DT ritual\NN of\IN life\NN is\VBZ incomplete\JJ without\IN basil\NN .\.
HAD585	The\DT botanical\JJ name\NN of\IN the\DT plant\NN from\IN Lemiasi\NNP family\NN known\VBN as\IN basil\NN in\IN English\NNP is\VBZ osimum\JJ tinuflorum\NN .\.
HAD586	Few\JJ varieties\NNS of\IN basil\NN are\VBP also\RB identified\VBN as\IN osimum\NN sanctum\NN .\.
HAD587	Basil\NN farming\NN is\VBZ done\VBN commercially\JJ in\IN various\JJ countries\NNS like\IN France\NNP ,\, Egypt\NNP ,\, Hungary\NNP ,\, Indonesia\NNP ,\, America\NNP Israel\NNP etc\FW .\.
HAD588	Even\RB in\IN various\JJ states\NNS of\IN India\NNP commercial\JJ farming\NN of\IN basil\NN has\VBZ started\VBN .\.
HAD589	In\IN Azamgarh\NNP of\IN Uttar\NNP Pradesh\NNP ,\, more\JJR than\IN 5,000\CD farmers\NNS are\VBP involved\VBN in\IN the\DT business\NN of\IN commercial\JJ cultivation\NN of\IN basil\NN .\.
HAD590	According\VBG to\TO the\DT farmers\NNS they\PRP immediately\RB sow\VBP peas\NNS after\IN basil\NN and\CC thus\RB they\PRP get\VBP double\JJ income\NN .\.
HAD591	The\DT commercial\JJ farming\NN of\IN basil\NN can\MD be\VB done\VBN easily\RB in\IN every\DT kind\NN of\IN land\NN and\CC climate\NN .\.
HAD592	Its\PRP$ farming\NN is\VBZ generally\RB totally\RB dependent\JJ on\IN rainy\JJ water\NN .\.
HAD593	The\DT most\RBS suitable\JJ time\NN for\IN the\DT farming\NN of\IN basil\NN is\VBZ July-August\NNP .\.
HAD594	The\DT rotten\JJ manure\NN should\MD be\VB used\VBN at\IN the\DT field\NN .\.
HAD595	The\DT field\NN should\MD have\VB slope\NN like\IN structure\NN so\IN that\IN there\EX is\VBZ no\DT scope\NN of\IN water\NN logging\VBG .\.
HAD596	It\PRP is\VBZ suitable\JJ to\TO sow\VB the\DT seeds\NNS in\IN the\DT field\NN prepared\VBN after\IN first\JJ rain\NN .\.
HAD597	Its\PRP$ seeds\NNS can\MD easily\RB be\VB put\VBN into\IN the\DT field\NN through\IN sprinkling\VBG .\.
HAD598	Since\IN its\PRP$ seeds\NNS are\VBP extremely\RB small\JJ ,\, therefore\RB their\PRP$ depth\NN in\IN the\DT field\NN should\MD be\VB around\IN 0.3\CD c.m.\NN .\.
HAD599	The\DT plants\NNS can\MD also\RB be\VB prepared\VBN in\IN nursery\NN through\IN plantation\NN and\CC their\PRP$ farming\NN can\MD be\VB done\VBN .\.
HAD600	The\DT plants\NNS start\VBP growing\VBG within\IN 8\CD to\TO 14\CD days\NNS of\IN sowing\NN .\.
HAD601	Variation\NN in\IN growth\NN and\CC production\NN can\MD be\VB found\VBN because\IN of\IN the\DT differences\NNS in\IN climate\NN ,\, size\NN of\IN plants\NNS and\CC management\NN .\.
HAD602	Actually\RB the\DT requirement\NN of\IN manure\NN depends\VBZ upon\IN the\DT type\NN of\IN field\NN .\.
HAD603	It\PRP is\VBZ appropriate\JJ to\TO provide\VB the\DT amount\NN of\IN nitrogen\NN ,\, phosphorous\JJ and\CC potash\JJ in\IN the\DT ratio\NN 1:1:1\CD .\.
HAD604	The\DT weeds\NNS should\MD also\RB be\VB removed\VBN .\.
HAD605	Regular\JJ and\CC adequate\JJ supply\NN of\IN water\NN is\VBZ essential\JJ for\IN basil\NN .\.
HAD606	It\PRP should\MD also\RB be\VB noted\VBN that\IN there\EX should\MD be\VB no\DT water\NN logging\VBG in\IN the\DT fields\NNS otherwise\RB this\DT crop\NN might\MD be\VB damaged\VBN .\.
HAD607	The\DT harvesting\NN of\IN the\DT crop\NN depends\VBZ upon\IN its\PRP$ usefulness\NN .\.
HAD608	If\IN the\DT farming\NN of\IN basil\NN is\VBZ done\VBN for\IN its\PRP$ leaves\NNS and\CC then\RB it\PRP should\MD be\VB cut\VBN right\RB before\IN it\PRP starts\VBZ flowering\VBG .\.
HAD609	To\TO obtain\VB the\DT oil\NN of\IN basil\NN it\PRP should\MD be\VB harvested\VBN when\WRB it\PRP is\VBZ laden\JJ with\IN flowers\NNS .\.
HAD610	Generally\RB the\DT crop\NN sown\NN in\IN the\DT month\NN of\IN July-August\NNP is\VBZ obtained\VBN in\IN the\DT month\NN of\IN October-November\NNP .\.
HAD611	Rabi\NN crop\NN can\MD be\VB sown\VBN after\IN this\DT .\.
HAD612	The\DT major\JJ cereal\NN crops\NNS of\IN India\NNP are\VBP wheat\NN ,\, rice\NN ,\, maize\NN ,\, millet\NN and\CC barley\NN .\.
HAD613	Wheat\NNP is\VBZ major\JJ cereal\NN crop\NN of\IN the\DT world\NN .\.
HAD614	It\PRP occupies\VBZ the\DT second\JJ position\NN in\IN terms\NNS of\IN production\NN in\IN India\NNP .\.
HAD615	It\PRP is\VBZ primarily\RB used\VBN to\TO make\VB chapati\NN (\( roti\NN )\) .\.
HAD616	The\DT use\NN of\IN its\PRP$ straw\NN is\VBZ significant\JJ for\IN the\DT animals\NNS .\.
HAD617	It\PRP is\VBZ sown\JJ in\IN different\JJ kinds\NNS of\IN soils\NNS .\.
HAD618	The\DT yield\NN is\VBZ good\JJ in\IN loamy\JJ ,\, sandy\JJ and\CC black\JJ soil\NN .\.
HAD619	Wheat\NN is\VBZ generally\RB grown\VBN after\IN maize\NN ,\, millet\NN and\CC barley\NN in\IN Rabi\NNP .\.
HAD620	The\DT method\NN of\IN growing\VBG wheat\NN after\IN rice\NN has\VBZ begun\VBN .\.
