ID	Value
HAD794	పూలగుత్తులు\N_NN ,\RD_PUNC దండలు\N_NN ,\RD_PUNC గుచ్చాలు\N_NN మొదలైనవి\N_NN తగిన\JJ ప్రమాణంలో\N_NN ఉపయోగపడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD795	ఇవే\PR_PRP కాకుండ\RP_RPD సుగంధతైలం\N_NN ,\RD_PUNC అత్తరు\N_NN ,\RD_PUNC సువాసన\N_NN నూనెలుకూడా\N_NN ఈ\DM_DMD పువ్వులతోనే\N_NN చేయబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD796	గుడి\N_NN ,\RD_PUNC మసీదు\N_NN ,\RD_PUNC చర్చి\N_NN ,\RD_PUNC గురుద్వారా\N_NN మరియు\CC_CCD అన్ని\QT_QTF తీర్థస్థానాల్లోను\N_NN కూడా\RP_RPD పువ్వుల\N_NN ఉపయోగం\N_NN జరుగున్నది\V_VM_VF .\RD_PUNC
HAD797	తోట\N_NN ,\RD_PUNC ఉద్యానవనం,\N_NN ఇళ్లలోకూడా\N_NN పూలు\N_NN అందాన్ని\N_NN పెంచడంలో\V_VM_VNG వెనుకబడి\N_NN ఉండవు\V_VM_VF .\RD_PUNC
HAD798	సెంటాలుమ్\N_NN ఎల్వుమ్\N_NN లిన్\N_NN ,\RD_PUNC ``\RD_PUNC సింటాలేసీ\N_NN ``\RD_PUNC వంశానికి\N_NN చెందిన\V_VM_VNF సతతహరితవృక్షం\N_NN .\RD_PUNC
HAD799	ఇది\PR_PRP మధ్య\N_NN ఆకారం\N_NN గల\V_VM_VNF సతతహరితవృక్షం\N_NN మరియు\CC_CCD అర్థపరజీవివృక్షం\N_NN .\RD_PUNC
HAD8	చెరకు\N_NN ,\RD_PUNC వేరుసెనగ\N_NN ,\RD_PUNC బంగాళదుంప\N_NN మొదలైన\JJ పంటలను\N_NN నాశనంచేస్తూ\V_VM_VNF తెల్ల\JJ నులిపురుగు\N_NN మరియు\CC_CCD తెల్లగిలార్\N_NN అనే\CC_CCS పేరుతోకూడా\N_NN పిలువబడే\V_VM_VNF తెల్ల\JJ తుండపురుగు\N_NN ఇప్పుడు\N_NST చికిత్సచేయడానికి\V_VM_VNG వీలులేనిదిగా\V_VM_VF ఉంది\V_VM_VF .\RD_PUNC
HAD80	దీనిలో\PR_PRP వరి\N_NN ,\RD_PUNC నువ్వులు\N_NN మరియు\CC_CCD వ్యవసాయ\N_NN పంటలుకూడా\N_NN కలుపబడ్డాయి\V_VM_VF ,\RD_PUNC రుణం\N_NN తీసుకోని\V_VM_VNF రైతులుకూడా\N_NN దీని\PR_PRP పరిధిలో\N_NN కలుపబడ్డారు\V_VM_VF .\RD_PUNC
HAD800	దక్షిణ\N_NN భారతదేశంలోని\N-NNP పొడి\N_NN భాగాల్లో\N_NN వింధ్య\N-NNP పర్వతాలు\N-NNP మొదలుకొని\V_VM_VNF ముఖ్యంగా\RB మైసూరు\N-NNP మరియు\CC_CCD తమిళనాడులలో\N-NNP సుమారు\QT_QTF 1200\QT_QTC మీటర్ల\N_NN ఎత్తులో\N_NN లభిస్తుంది\V_VM_VF .\RD_PUNC
HAD801	గంధపుచెట్లు\N_NN రాజస్థాన్\N-NNP ,\RD_PUNC ఉత్తరప్రదేశ్\N-NNP మరియు\CC_CCD ఒడిశాలలోని\N_NN కొన్ని\QT_QTF భాగాల్లో\N_NN నాటబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD802	గంధపు\JJ చెట్ల\N_NN బెరడు\N_NN ఎరుపు\N_NN గోదుమ\N_NN రంగు\N_NN లేక\CC_CCD నలుపులో\N_NN గరుకుగా\RB ఉంటుంది\V_VM_VF .\RD_PUNC
HAD803	ఆకులు\N_NN నున్నగా\RB గుడ్డు\N_NN ఆకారంలో\N_NN జిగురు\N_NN కలిగి\V_VM_VNF అప్పుడప్పుడు\N_NST పెద్దవిగా\RB ఉంటాయి\V_VM_VF .\RD_PUNC
HAD804	పువ్వులు\N_NN అనేక\QT_QTF రంగుల్లో\N_NN ఉంటాయి\V_VM_VF .\RD_PUNC
HAD805	చందనపు\JJ కర్ర\N_NN మరియు\CC_CCD దాని\PR_PRP నుంచి\PSP లభించే\V_VM_VNF నూనె\N_NN అత్యంత\JJ ప్ర్రాచీనకాలం\N_NN నుంచి\PSP ఉపయోగించబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD806	దీని\PR_PRP కర్రలో\N_NN ఔషదీయ\JJ గుణాలు\N_NN లభిస్తాయి\V_VM_VF .\RD_PUNC
HAD807	సుగంధ\N_NN ప్రపంచంలో\N_NN ఇది\PR_PRP తన\PR_PRP ప్రత్యేకతను\N_NN నిలుపుకొన్నది\V_VM_VF .\RD_PUNC
HAD808	దీని\PR_PRP వాసన\N_NN తక్కువగా\RB సున్నితంగా\RB ఉంటుంది\V_VM_VF .\RD_PUNC
HAD809	గంధపు\JJ నూనె\N_NN పెద్ద\JJ ప్రమాణంలో\N_NN సుగంధం\N_NN వలె\PSP ఉపయోగించబడుతుంది\V_VM_VF .\RD_PUNC
HAD81	ఇప్పటివరకు\N_NST పంట\N_NN నష్టం\N_NN అంచనా\N_NN గురించి\PSP ఎటువంటి\PR_PRL ప్రమాణమూ\N_NN నిర్ణయింపబడలేదు\V_VM_VF .\RD_PUNC
HAD810	ఈ\DM_DMD నూనె\N_NN సబ్బులు\N_NN ,\RD_PUNC సౌందర్య\N_NN సాధనాలు\N_NN మొదలైన\JJ వాటిలోకూడా\PR_PRP వాడబడుతున్నది\V_VM_VF .\RD_PUNC
HAD811	సువాసనగల\N_NN పానీయాలలో\N_NN దీని\PR_PRP ఉపయోగం\N_NN తక్కువగా\RB ఉంటుంది\V_VM_VF .\RD_PUNC
HAD812	గంధపు\JJ కర్ర\N_NN నుండి\PSP రసం\N_NN తీస్తే\V_VM_VNF సుగంధ\N_NN తైలం\N_NN లభిస్తుంది\V_VM_VF .\RD_PUNC
HAD813	ఇప్పుడు\N_NST భారతదేశం\N-NNP గంధపు\JJ నూనెను\N_NN అత్యధిక\QT_QTF పరిమాణంలో\N_NN ఎగుమతి\N_NN చేస్తున్నది\V_VM_VF .\RD_PUNC
HAD814	ఈ\DM_DMD చెట్లకు\N_NN ఫిబ్రవరి\N-NNP నుండి\PSP ఏప్రిల్\N-NNP వరకు\PSP పూలు\N_NN పూస్తాయి\V_VM_VF మరియు\CC_CCD జూలై\N-NNP నుండి\PSP సెప్టెంబరు\N-NNP వరకు\PSP కాయలు\N_NN వస్తాయి\V_VM_VF .\RD_PUNC
HAD815	చెట్లకు\N_NN కొన్ని\QT_QTF కాయలు\N_NN ఫిబ్రవరి\N-NNP మరియు\CC_CCD నవంబరులలోకూడా\N-NNP కాస్తాయి\V_VM_VF .\RD_PUNC
HAD816	గంధపు\JJ చెట్టు\N_NN ఎక్కువ\QT_QTF పరిమాణంలో\N_NN బీజోత్పత్తి\N_NN చేస్తుంది\V_VM_VF .\RD_PUNC
HAD817	చందనపు\JJ మొక్క\N_NN ఒక\QT_QTC వాధ్యకారి\N_NN పరజీవి\N_NN వేళ్ళు\N_NN గల\V_VM_VNF మొక్క\N_NN .\RD_PUNC
HAD818	సాధారణంగా\RB ఎప్పుడు\PR_PRL గంధపు\PR_PRL విత్తనాలు\N_NN నాటబడతాయో\V_VM_VF అప్పుడే\N_NST వాటితోపాటు\PR_PRP పోషిత\N_NN మొక్కల\N_NN విత్తనాలను\N_NN అనుపాతంలో\N_NN నాటబడుతాయి\V_VM_VF .\RD_PUNC
HAD819	వీటిని\PR_PRP టేకు\N_NN మొక్కలతోపాటుకూడా\N_NN నాటుతారు\V_VM_VF .\RD_PUNC
HAD82	అలాగే\RB మన\PR_PRP రైతులలో\N_NN నిరక్ష్యరాస్యతా\N_NN శాతం\N_NN అధికంగా\RB ఉన్నది\V_VM_VF మరియు\CC_CCD జాగ్రత్తకూడా\N_NN లేదు\V_VM_VF .\RD_PUNC
HAD820	తమిళనాడులో\N-NNP ప్రతి\JJ సంవత్సరం\N_NN సుమారు\QT_QTF 10-20\QT_QTC హెక్టారుల\N_NN భూమిలో\N_NN గంధపు\JJ చెట్లు\N_NN నాటబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD821	దీని\PR_PRP కోసం\PSP అక్టోబరులో\N-NNP వచ్చే\V_VM_VNF కాయలలోని\N_NN తాజా\JJ విత్తనాలను\N_NN పోగుచేయటం\V_VM_VNG జరుగుతుంది\V_VM_VF .\RD_PUNC
HAD822	వాటిని\PR_PRP శుభ్రం\N_NN చేసి\V_VM_VNF ఎండపెడతారు\V_VM_VF మరియు\CC_CCD తరువాత\N_NST క్యారీలలో\N_NN నాటబడుతాయి\V_VM_VF .\RD_PUNC
HAD823	చందనంలోని\N_NN మెత్తని\JJ కర్రను\N_NN గట్టి\JJ కర్రను\N_NN పూర్తిగా\RB శుద్ది\N_NN చేసి\V_VM_VNF కాండం\N_NN నుండి\PSP వేరు\N_NN చేయబడతాయి\V_VM_VF .\RD_PUNC
HAD824	లోపలి\N_NST కర్ర\N_NN గంధపు\JJ చెట్టు\N_NN యొక్క\PSP మిక్కిలి\JJ ఉపయోగంగల\N_NN మరియు\CC_CCD విలువైన\JJ భాగం\N_NN .\RD_PUNC
HAD825	పంట\N_NN కోతరూపంలో\N_NN చెట్లను\N_NN నరకరు\V_VM_VF ఎందుకంటే\CC_CCD చాలా\QT_QTF ఎక్కువ\QT_QTF ప్రమాణంలో\N_NN నూనె\N_NN వేళ్ళలో\N_NN ఉంటుంది\V_VM_VF .\RD_PUNC
HAD826	గంధపు\JJ చెట్లకు\N_NN అనేక\QT_QTF రకాలైన\V_VM_VNF తెగుళ్ళు\N_NN వస్తాయి\V_VM_VF వాటిలో\PR_PRP స్పైక్\N_NN తెగులు\N_NN ప్రముఖమైనది\V_VM_VF మరియు\CC_CCD గంధపు\JJ చెట్లకు\N_NN మిక్కిలి\JJ హానిని\N_NN చేస్తుంది\V_VM_VF .\RD_PUNC
HAD827	చిన్న\JJ ,\RD_PUNC పెద్ద\JJ చెట్లలో\N_NN అన్నింటికి\QT_QTF స్పైక్\N_NN తెగులు\N_NN వస్తుంది\V_VM_VF .\RD_PUNC
HAD828	ప్రతి\JJ సంవత్సరం\N_NN ఈ\DM_DMD తెగులు\N_NN వల్ల\PSP సుమారు\QT_QTF మూడు\QT_QTC లక్షల\QT_QTC రూపాయలు\N_NN 50.3\QT_QTC టన్నుల\N_NN చందనానికి\N_NN హాని\N_NN కలుగుతుంది\V_VM_VF .\RD_PUNC
HAD829	స్పైక్\N_NN తెగులు\N_NN మైకోప్లాజ్మా\N_NN ద్వారా\PSP మొక్కలకు\N_NN సోకుతుంది\V_VM_VF .\RD_PUNC
HAD83	సుమారు\QT_QTF 25\QT_QTC లక్షల\N_NN రైతుల\N_NN సాగుభూమి\N_NN విస్తీర్ణం\N_NN ఒక\QT_QTC హెక్టారుకంటె\N_NN తక్కువ\QT_QTF .\RD_PUNC
HAD830	పూర్వం\N_NST ఇది\PR_PRP విషాణువుగా\RB (వైరస్)\N_NN భావించబడేది\V_VM_VF .\RD_PUNC
HAD831	స్పైక్\N_NN తెగులు\N_NN వేళ్ళ\N_NN స్పర్శవల్లకూడా\N_NN వ్యాపిస్తుంది\V_VM_VF మరియు\CC_CCD కీటకాల\N_NN ద్వారా\PSP ఒక\QT_QTC మొక్క\N_NN నుంచి\PSP మరొక\QT_QTC మొక్కకు\N_NN వ్యాపించి\V_VM_VNF హానిచేస్తుంది\V_VM_VF .\RD_PUNC
HAD832	మైకోప్లాజ్మా\N_NN రసాయనాలద్వారా\N_NN కూడా\RP_RPD నిరోధం\N_NN కలుగుతుంది\V_VM_VF .\RD_PUNC
HAD833	భారతదేశంలో\N-NNP ప్రతి\JJ సంవత్సరం\N_NN 40000-50000\QT_QTC టన్నుల\N_NN గంధపు\JJ చెక్క\N_NN ఉత్పత్తి\N_NN అవుతున్నట్లు\V_VM_VNF ఊహించబడుతున్నది\V_VM_VF .\RD_PUNC
HAD834	ఇందులో\PR_PRP అధిక\QT_QTF భాగం\N_NN మైసూరు\N-NNP నుంచి\PSP లభిస్తున్నది\V_VM_VF .\RD_PUNC
HAD835	ఇదేకాకుండా\PR_PRP ఇండోర్\N-NNP ,\RD_PUNC ఉజ్జయిని\N-NNP ,\RD_PUNC ముంబాయి\N-NNP ,\RD_PUNC కన్యాకుబ్జం\N-NNP దీనికి\PR_PRP ప్రముఖ\JJ కేంద్రాలు\N_NN .\RD_PUNC
HAD836	అధిక\QT_QTF భాగం\N_NN కర్ర\N_NN అమ్మకం\N_NN ఉత్తరప్రదేశ్\N-NNP లో\PSP అవుతున్నది\V_VM_VF ,\RD_PUNC దీనిని\PR_PRP తమిళనాడు\N-NNP ప్రభుత్వం\N_NN ’\N_NN నీలామీ’ద్వారా\N_NN కొనుగోలు\N_NN చేస్తున్నది\V_VM_VF .\RD_PUNC
HAD837	కాన్పూరు\N-NNP మరియు\CC_CCD కన్యాకుబ్జాలలో\N-NNP ఉత్పత్తి\N_NN చేయబడిన\V_VM_VNF నూనె\N_NN ప్రియంగా\RB అమ్మబడుతున్నది\V_VM_VF అలాగే\RB మైసూరు\N-NNP చందనం\N_NN తైలం\N_NN కూడా\RP_RPD ప్రియంగా\RB అమ్మబడుతున్నది\V_VM_VF .\RD_PUNC
HAD838	చందనపు\JJ తైలం\N_NN వెలలో\N_NN ఇంత\QT_QTF ఎక్కువ\QT_QTF తేడా\N_NN వ్యక్తిగతంగా\RB ప్రజలనుండి\N_NN అధిక\QT_QTF ధరతో\N_NN తీసుకోవడమే\V_VM_VNG .\RD_PUNC
HAD839	భారతదేశంలో\N-NNP సుమారు\QT_QTF 30\QT_QTC టన్నుల\N_NN నూనె\N_NN ఉత్పత్తి\N_NN జరుగుతున్నది\V_VM_VF .\RD_PUNC
HAD84	వీరు\PR_PRP ఊహించిన\V_VM_VNF మొత్తం\QT_QTF ఉత్పత్తిలో\N_NN రెండు\QT_QTC శాతంతో\N_NN సమానమైన\JJ ప్రీమియం\N_NN వాయిదాను\N_NN చెల్లించడానికి\V_VM_VNG అసమర్ధులుగా\RB ఉన్నారు\V_VM_VF .\RD_PUNC
HAD840	ఉత్తర\N_NN భారతదేశంలో\N-NNP ఉత్పత్తి\N_NN అయిన\V_VM_VNF మొత్తం\QT_QTF చందనతైలంలో\N_NN 80శాతం\QT_QTC రాష్ట్ర్రాలు\N_NN మరియు\CC_CCD హంగరీ\N-NNP దేశాలకు\N_NN పంపబడినది\V_VM_VF .\RD_PUNC
HAD841	బాస్మతి\N_NN ప్రకృతి\N_NN యొక్క\PSP ఉత్తమ\JJ కానుక\N_NN ఇది\PR_PRP బాంస్\N_NN అంటే\CC_CCS సుగంధం\N_NN ,\RD_PUNC మతి\N_NN అంటే\CC_CCS అనుభవం\N_NN రెండు\QT_QTC శబ్ధాలతో\N_NN ఏర్పడింది\V_VM_VF అందువల్ల\CC_CCD ఈ\DM_DMD బియ్యం\N_NN సుగంధానుభవంగల\N_NN వస్తుపరంపరలోనికి\N_NN వస్తుంది\V_VM_VF .\RD_PUNC
HAD842	బాస్మతీ\N_NN బియ్యం\N_NN యొక్క\PSP ఉపయోగం\N_NN ముఖ్యంగా\RB బిర్యాని\N_NN చేయడంలో\V_VM_VNG ఉంటుంది\V_VM_VF .\RD_PUNC
HAD843	బాస్మతీ\N_NN వర్గం\N_NN రకాల్లో\N_NN తరావడి\N_NN బాస్మతి,\N_NN బాస్మతీ-370\N-NNP మరియు\CC_CCD టైపు-3\N_NN విశేషంగా\RB ప్రసిద్దమైనవి\V_VM_VF .\RD_PUNC అలాగే\RB విదేశాలకు\N_NN ఎగుమతి\N_NN చేయబడుతున్నవి\V_VM_VF .\RD_PUNC
HAD844	అధికకాలం\N_NN ఎండ\N_NN ,\RD_PUNC ఎక్కువతేమ\N_NN ,\RD_PUNC ఉపయోగించే\V_VM_VNF నీటి\N_NN ఏర్పాటు\N_NN గల\V_VM_VNF సామన్యమైన\JJ నేల\N_NN మొదలైనవి\N_NN బాస్మతీ\N_NN రకాల\N_NN వ్యవసాయానికి\N_NN అవసరం\N_NN .\RD_PUNC
HAD845	వానస్పతిక\N_NN వృద్ది\N_NN సమయంలో\N_NN 26-36\QT_QTC డిగ్రీల\N_NN సెంటిగ్రేడు\N_NN ఉష్ణోగ్రత\N_NN ఉపయోగకరమవుతుంది\V_VM_VF .\RD_PUNC
HAD846	అందుచేత\CC_CCD ఎక్కువ\QT_QTF రోజుల\N_NN అవధి\N_NN ప్రభావం\N_NN వుంటుంది\V_VM_VF .\RD_PUNC
HAD847	బాస్మతీ\N_NN బియ్యం\N_NN సామాన్యంగా\RB పొడవైన\JJ మరియు\CC_CCD సన్నని\N_NN వర్గంలో\N_NN ఉంచబడుతుంది\V_VM_VF .\RD_PUNC
HAD848	శీర్ష\N_NN బియ్యం\N_NN లభించే\V_VM_VNF కారణమైన\JJ పంటకు\N_NN సరైన\V_VM_VNF సమయంలో\N_NN కోత\N_NN అవశ్యకం\N_NN .\RD_PUNC
HAD849	ముందుగా\RB కోయడం\V_VM_VNG వల్ల\PSP ధాన్యం\N_NN సరిగా\RB వృద్ది\N_NN పొందని\V_VM_VNF కారణంగా\RP_RPD బియ్యం\N_NN గుణాల\N_NN మీద\PSP వ్యతిరేక\JJ ప్రభావం\N_NN పడుతుంది\V_VM_VF కాగా\CC_CCD ఆలస్యం\N_NN చేయడం\V_VM_VNG వల్ల\PSP ధాన్యం\N_NN రాలిపోతుంది\V_VM_VF .\RD_PUNC
HAD85	దిశాహీనమైన\JJ విధానాల్లో\N_NN చిక్కుకున్న\V_VM_VNF వ్యవసాయం\N_NN చేసే\V_VM_VNF రైతుల\N_NN దుర్దశకు\N_NN 2010-11\QT_QTC జనాభాలెక్కలు\N_NN తాజాప్రమాణాలు\N_NN .\RD_PUNC
HAD850	అందువల్ల\CC_CCD బాస్మతీ\N_NN బియ్యం\N_NN శ్రేష్ఠతను\N_NN పెంచడానికి\V_VM_VNG ధాన్యం\N_NN యొక్క\PSP పెరుగుదల\N_NN సమయంలో\N_NN తక్కువ\QT_QTF ఉష్ణోగ్రత\N_NN తగినదవుతుంది\V_VM_VF .\RD_PUNC
HAD851	సుగంధ\N_NN రకాలకు\N_NN బజారులో\N_NN ఎక్కువ\QT_QTF వెల\N_NN లభిస్తుంది\V_VM_VF వీటివల్ల\PR_PRP అధిక\QT_QTF ధనలాభం\N_NN వస్తుంది\V_VM_VF .\RD_PUNC
HAD852	ప్రపంచంలో\N_NN కొన్ని\QT_QTF సుగంధ\N_NN రకాలు\N_NN వాటి\PR_PRP విశిష్ట\N_NN సుగంధం\N_NN గుణాలు\N_NN మరియు\CC_CCD శ్రేష్ఠతవల్ల\N_NN గుర్తింపు\N_NN పొందుతున్నాయి\V_VM_VF .\RD_PUNC
HAD853	బాస్మతీ\N_NN బియ్యం\N_NN విషయంలో\N_NN పాతది\N_NN బంగారం\N_NN [old\RD_RDF is\RD_RDF gold]\RD_RDF అనే\CC_CCS సూక్తి\N_NN పూర్తిగా\RB చరితార్ధమవుతుంది\V_VM_VF .\RD_PUNC
HAD854	నత్రజని\N_NN పరిమాణం\N_NN పెంచడం\V_VM_VNG వల్ల\PSP పూర్తి\RB బియ్యం\N_NN లభ్యత\N_NN శాతం\N_NN తగ్గిపోతుంది\V_VM_VF .\RD_PUNC
HAD855	ఇది\PR_PRP భారతదేశంలోని\N-NNP వాయవ్యరాష్ట్రాలు\N_NN అలాగే\RB పాకిస్థానులోని\N-NNP మైదానప్రాంతాలలో\N_NN సాగుచేయబడే\V_VM_VNF అన్నిటికంటె\QT_QTF అధిక\QT_QTF రకం\N_NN .\RD_PUNC
HAD856	పంట\N_NN 145\QT_QTC రోజులలో\N_NN పండి\V_VM_VNF తయారవుతుంది\V_VM_VF మరియు\CC_CCD దిగుబడిసామర్ధ్యం\N_NN హెక్టారుకు\N_NN 2.5\QT_QTC నుండి\PSP 3.5\QT_QTC టన్నులు\N_NN ఉంటుంది\V_VM_VF .\RD_PUNC
HAD857	ఉత్తరప్రదేశ్\N-NNP మరియు\CC_CCD ఉత్తరాంచల్\N-NNP లలో\PSP సాగుచేయబడేది\V_VM_VF సుగంధ\N_NN రకాల్లో\N_NN సర్వశ్రేష్ఠమైనదిగా\V_VM_VF పరిగణింపడుతున్నది\V_VM_VF .\RD_PUNC
HAD858	మొక్కలు\N_NN పొడవుగా\RB ఎదుగుతాయి\V_VM_VF అలాగే\RB కంకులు\N_NN పొడవుగా\RB ,\RD_PUNC తెరచుకొనివుండి\V_VM_VNF మరియు\CC_CCD తూడు\N_NN లేనివిగా\V_VM_VF ఉంటాయి\V_VM_VF .\RD_PUNC
HAD859	ఎగుమతిలో\N_NN దీని\PR_PRP విలువ\N_NN అన్నింటి\QT_QTF కంటే\PSP ఎక్కువ\QT_QTF కావటం\V_VM_VNG కారణంగా\RP_RPD రైతులను\N_NN ఎగుమతిదారులకు\N_NN మిక్కిలి\JJ ఎక్కువ\QT_QTF లాభం\N_NN కలుగుతుంది\V_VM_VF .\RD_PUNC
HAD86	చిన్న\JJ కమతాల\N_NN వినియోగంగల\N_NN అధిక\QT_QTF భాగం\N_NN రైతులు\N_NN కేవలం\QT_QTF వరిని\N_NN పండిస్తున్నారు\V_VM_VF ,\RD_PUNC కాని\CC_CCD లాభం\N_NN ధాన్యాలవల్ల\N_NN కాక\CC_CCD వ్యవసాయపంటల\N_NN సాగువల్ల\N_NN కలుగుతున్నది\V_VM_VF .\RD_PUNC
HAD860	హైదరాబాదులో\N-NNP రూపొందించిన\V_VM_VNF పొట్టిరకం\N_NN కాండం\N_NN బలమైనదిగాను\V_VM_VF మరియు\CC_CCD కంకులు\N_NN కొంచెం\QT_QTF తెరచుకొని\V_VM_VNF ఉంటాయి\V_VM_VF .\RD_PUNC
HAD861	సాధారణంగా\RB బాస్మతి\N_NN వరిసాగు\N_NN నాటడం\V_VM_VF ద్వారా\PSP చేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD862	గింజల\N_NN బరువు\N_NN తక్కువ\QT_QTF కావడంవల్ల\V_VM_VNG 15-20\QT_QTC కిలోల\N_NN విత్తనాల\N_NN మొక్కలు\N_NN నారు\N_NN ఒక\QT_QTC హెక్టారు\N_NN విస్తీర్ణానికి\N_NN సరిపోతుంది\V_VM_VF .\RD_PUNC
HAD863	అందువల్ల\CC_CCD అగేతి\N_NN నాటటం\V_VM_VNG వల్ల\PSP పంట\N_NN ఎక్కువ\QT_QTF పెరుగుతుంది\V_VM_VF అలాగే\RB పడిపోయే\V_VM_VNF భయం\N_NN ఉండదు\V_VM_VF .\RD_PUNC
HAD864	ఎత్తుగా\RB ఎదికే\V_VM_VNF బాస్మతీ\N_NN రకాల్లో\N_NN కలుపు\N_NN తగ్గుతుంది\V_VM_VF .\RD_PUNC
HAD865	నాటిన\V_VM_VNF 20-40\QT_QTC రోజుల\N_NN తర్వాత\N_NST చేతితో\N_NN కలుపుతీత\N_NN ద్వారా\PSP కూడా\RP_RPD మొక్కలకు\N_NN స్వచ్చమైన\JJ పర్యావరణం\N_NN ఇవ్వబడగలుగుతుంది\V_VM_VF .\RD_PUNC
HAD866	బాస్మతీ\N_NN బియ్యానికి\N_NN దేశవిదేశాలు\N_NN రెండింటిలోను\QT_QTC బజారులో\N_NN గిరాకి\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD867	సుగంధ\N_NN ధాన్యాలు\N_NN మొత్తంలో\QT_QTF మూడింట\QT_QTC రెండువంతులు\N_NN విదేశాలకు\N_NN ఎగుమతి\N_NN చేయబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD868	వాస్తవానికి\N_NN భారతదేశం\N-NNP నుంచి\PSP బియ్యం\N_NN ఎగుమతి\N_NN శతాబ్ధాలకు\N_NN ముందు\N_NST నుంచే\PSP చేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD869	ప్రస్తుతం\N_NST బాస్మతీ\N_NN బియ్యానికి\N_NN అధిక\QT_QTF గిరాకి\N_NN సౌదీ\N-NNP అరేబియా\N-NNP ,\RD_PUNC బరహీన్\N-NNP ,\RD_PUNC కువైట్,\N-NNP ఎమెన్\N-NNP మొదలైన\JJ దేశాలలో\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD87	మనం\PR_PRP ఇంత\QT_QTF వరిని\N_NN పండిస్తున్నాం\V_VM_VF కాని\CC_CCD అంతులేని\V_VM_VNF వెనుకబడి\V_VM_VNF ఉన్నాం\V_VM_VF ,\RD_PUNC కాని\CC_CCD పప్పు\N_NN ధాన్యాలు,\N_NN పామాయిలు\N_NN ఇతర\JJ దేశాల\N_NN నుంచి\PSP దిగుమతి\N_NN చేసుకొంటున్నాం\V_VM_VF .\RD_PUNC
HAD870	విదేశాలలో\N_NN ఉంటున్న\V_VM_VNF భారతీయులుకూడా\N-NNP అధిక\QT_QTF పరిమాణంలో\N_NN భారతదేశం\N-NNP నుండి\PSP బాస్మతి\N_NN బియ్యాన్ని\N_NN దిగుమతి\N_NN చేసుకొంటున్నారు\V_VM_VF ,\RD_PUNC అందువల్ల\CC_CCD అమెరికా\N-NNP మరియు\CC_CCD బ్రిటనులోకూడా\N-NNP దీని\PR_PRP గిరాకీ\N_NN వేగంగా\RB పెరుగుతున్నది\V_VM_VF .\RD_PUNC
HAD871	ప్రపంచంలోని\N_NN బియ్యం\N_NN వ్యాపారంలో\N_NN బాస్మతియొక్క\N_NN భాగం\N_NN ,\RD_PUNC గడచిన\V_VM_VNF పది\QT_QTC సంవత్సరాలలో\N_NN 1\QT_QTC .75\QT_QTC శాతం\N_NN నుండి\PSP 2.53\QT_QTC శాతం\N_NN వరకు\PSP ఉన్నది\V_VM_VF .\RD_PUNC
HAD872	ఎగుమతిలో\N_NN ముఖ్యపాత్ర\N_NN పాకిస్థాన్\N-NNP మరియు\CC_CCD భారతదేశాలదే\N-NNP అయి\V_VM_VNF ఉన్నది\V_VM_VF .\RD_PUNC
HAD873	జై.\N_NN గ్రేండిఫలోరమ్\N-NNP లిన్\N-NNP ``\RD_PUNC ఓలిఎసి\N-NNP ``\RD_PUNC వంశపు\JJ మొక్క\N_NN .\RD_PUNC
HAD874	ఇది\PR_PRP భారతదేశంలో\N-NNP ఉద్యానవనాల్లో\N_NN నాటబడుతున్నది\V_VM_VF .\RD_PUNC
HAD875	ఈ\DM_DMD వంగడం\N_NN మైదానాల్లోను\N_NN మరియు\CC_CCD కొండల\N_NN మీద\N_NST 3000\QT_QTC మీటర్లు\N_NN ఎత్తు\N_NN వరకు\PSP అధికంగా\RB నాటబడుతున్నది\V_VM_VF .\RD_PUNC
HAD876	యూరపు\N-NNP మరియు\CC_CCD భూమధ్య\N_NN సముద్ర\N_NN దేశాలలో\N_NN వ్యాపార\N_NN సుగంధానికి\N_NN ఇది\PR_PRP ముఖ్యమైన\JJ వనరు\N_NN .\RD_PUNC
HAD877	ఈ\DM_DMD మొక్కలు\N_NN ఉత్తరప్రదేశ్\N-NNP లోని\PSP గజీపూర్\N-NNP ఫరూఖబాద్\N-NNP ,\RD_PUNC బలియా\N-NNP మరియు\CC_CCD జౌన్\N-NNP పూరు\N-NNP వంటి\PSP కొన్ని\QT_QTF ప్రాంతాలలో\N_NN పెద్ద\JJ ఎత్తున\N_NN నాటబడుతున్నాయి\V_VM_VF మరియు\CC_CCD పూల\N_NN నుంచి\PSP అత్తరు\N_NN తీయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD878	ఈ\DM_DMD మొక్కలు\N_NN ఒకసారి\QT_QTC నాటితే\V_VM_VNF 8-15\QT_QTC సంవత్సరాలు\N_NN వరకు\PSP పూలను\N_NN ఇస్తూ\V_VM_VNF ఉంటాయి\V_VM_VF .\RD_PUNC
